creature_id,common_name,exclusion_reason
950d67ec-e080-51bb-9fb0-da4c91115aa0,Randall's Rabbitfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
950e5808-62de-5ae0-ad2f-ca3e9885a2a8,Srosshatch Butterflyfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high
951b82a5-a48b-53ef-86e7-937b9d285fe8,Lined Butterflyfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
95357c8f-eb35-58d8-868a-0273c698e5ae,Variable-lined Fusilier,account transcription confidence is not high; identification traits are not high-confidence transcriptions
9546a146-f491-5140-a4d1-3818c5970da6,Rainbow Runner Rabbitfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
95563b3c-7a65-5c8f-b43e-ca11d2271731,East Indian \dierfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
958b3bac-c455-56b6-a38c-e58ab373c839,Monogram Monocle Bream,identity confidence is below the starter-pack threshold
95ddd73c-3416-5f85-865d-c9f85e486668,Blue-spotted Damsel,account transcription confidence is not high; identification traits are not high-confidence transcriptions
95edd9c3-b5a9-5f60-ab5c-e424c73b933a,Barred Sand Conger Eels,identity confidence is below the starter-pack threshold; identification traits are not high-confidence transcriptions
96013223-6792-5aa5-9067-af1ca7bea345,Sixstripe Cardinalfish,eligible but outside the deterministic 40-record starter-pack limit
9606b35a-d44e-547d-bed6-566216fc471b,Five-lined Goby,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
960d211b-31e9-5ec3-9d6e-764f2eca50c1,Picasso Triggerfish,account transcription confidence is not high; no identification trait transcription
96133107-3b6b-5def-94c4-80eef2108483,Naked Dartfish,identity confidence is below the starter-pack threshold; no identification trait transcription
96201986-6584-56f6-a8f6-1e170ac79e56,Spot-banded Butterflyfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
96286484-6a1a-599a-af20-aa32f53d780a,Big-lip Damsel,identity confidence is below the starter-pack threshold; identification traits are not high-confidence transcriptions
9676ca64-4a2e-5e62-9a17-9c202d773795,Magenta Dottyback,account transcription confidence is not high; identification traits are not high-confidence transcriptions
968e5a55-163c-57a6-af33-70e4cb63d52d,Smallmouth Squirrelfish,identity confidence is below the starter-pack threshold
96938621-211d-5df8-bb5a-d78ae4d6f3cf,Spiny Waspfish,eligible but outside the deterministic 40-record starter-pack limit
96b39a71-6c8f-515d-b5e6-1ac30c834a8c,Blue Blanquillo Tilefish,eligible but outside the deterministic 40-record starter-pack limit
96b5ed65-f3b1-5240-87dd-e3b660ea911c,Obscure Blenny,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
96d5b9f2-dd8a-5025-8b0a-b5bbb66a6d28,Rhino Filefish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
97214ac4-75e7-5e62-b323-739e4721b846,Yellow Bannerfin Angelfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
9739bc71-63a3-5988-88e9-fc2daad5b0c0,Fourstripe Wormfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
973fbf2f-cb8b-59b6-a3c7-3c41d953d28f,Tubelip Wormfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
974f951b-8c19-5e79-ad6a-e9d9b4988eb1,Areolate Grouper,eligible but outside the deterministic 40-record starter-pack limit
976eebfe-9f01-57f3-b687-c65190ffe44f,Bentjaw Moray,identity confidence is below the starter-pack threshold
97a23e62-c46b-5600-aab5-d73e7d9e438e,Raja Dottyback,identity confidence is below the starter-pack threshold
97c21771-2647-584b-aaad-312b60acf30b,Pickhandle Barracuda,identity confidence is below the starter-pack threshold
97e4d6b4-deef-5bf8-bd8c-02028400bd62,Striped Large-eye Bream,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
97f65116-33b9-5de2-a3e4-42234157aaff,Yellowfin Tuna,eligible but outside the deterministic 40-record starter-pack limit
97fbbfde-2711-51e4-a48b-99a0beb499c4,Mimic Goatfish,identity confidence is below the starter-pack threshold
98064ca8-0ad8-5c95-bc32-b71a65e64ffb,Yellowmargin Triggerfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high
981e577f-fb8e-5515-8bcc-cefaa0be0f78,Gumard Lionfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
9859e283-849f-5d97-ac55-930837313eec,Whitestripe Tuskfish,eligible but outside the deterministic 40-record starter-pack limit
987b3653-d83f-54a0-afcf-0b48c75c635e,Redtooth Triggerfish,eligible but outside the deterministic 40-record starter-pack limit
988b4abb-6e97-5e8b-a7e1-24e937c3369d,Brackish Damsel,eligible but outside the deterministic 40-record starter-pack limit
989e7f65-0ec9-5540-adb3-308955f78bb0,Pacific Longnose Parrotfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
98c8f995-c9ff-5841-bdca-365e9e98dbae,Whitecap Shrimpgoby,account transcription confidence is not high; identification traits are not high-confidence transcriptions
98dbd785-4425-595d-a621-a263285036fd,Mackerel,eligible but outside the deterministic 40-record starter-pack limit
98f5eb12-6cb6-5ca7-8fb6-ede3c849682c,Starry Blenny,identity confidence is below the starter-pack threshold; account transcription confidence is not high; no identification trait transcription
992317fc-5564-5699-a562-2bec0ca27ca4,Blackspot Cleaner Wormfish,eligible but outside the deterministic 40-record starter-pack limit
995e9e95-6805-503e-a5d2-c62005c8da3a,Purple Queen Anthias,eligible but outside the deterministic 40-record starter-pack limit
996fac17-2953-5856-a5e4-aa5d61aa5b59,Eyelined Blenny,eligible but outside the deterministic 40-record starter-pack limit
99ab3350-998f-532d-9b14-a7d3f53e942f,Whitetip \dierfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
99d6e6f4-a424-5495-8f1c-68305e82ccda,Darwin Damsel,account transcription confidence is not high; identification traits are not high-confidence transcriptions
9a4159e2-82c8-58ee-bba3-c7346205672a,Oriental Wormfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; no identification trait transcription
9a5235f8-bef0-53e0-9f69-e0ff4be79a9c,Indian Vagabond Butterflyfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
9a597814-34e8-55df-a00c-12e9e9b1fdd0,Blackspot Goatfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
9a681693-fa76-5e5a-a471-57c36fba722a,Tricolor Parrotfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
9a8103a7-affd-5a15-8a0f-80a4fdde4580,Blackstriped Cardinalfish,account transcription confidence is not high; no identification trait transcription
9a84400b-ec36-5603-9e88-0acbec54d0d6,One-blotch Grouper,account transcription confidence is not high; identification traits are not high-confidence transcriptions
9acf0820-80be-5f7f-87aa-931b102c72cc,Peppered Squirrelfish,identity confidence is below the starter-pack threshold
9ae1dc66-105e-5d1b-b462-cc7999484b93,Spotfin Squirrelfish,eligible but outside the deterministic 40-record starter-pack limit
9b0d106e-495a-5979-8754-fd51e9514c9d,Glassy Cardinalfish,account transcription confidence is not high
9b670c86-1ff3-54d5-b1ef-a9660c03a8d6,Samoan Pipefish,eligible but outside the deterministic 40-record starter-pack limit
9b7bed0a-f229-535a-8ede-6906526f1590,,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identity is incomplete; no identification trait transcription
9be7fd1e-6259-531a-91be-5269b1f10290,Forktail Dwarfgoby,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
9c19b6ba-22ec-50e6-beb3-1fccfebaeb18,,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identity is incomplete; no identification trait transcription
9c4faae8-ea59-560e-bb00-61f3a284dfc4,Narrowlined Cardinalfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
9c516f12-72f4-5119-a6ee-3bfe784720ba,Humpnose Bigeye,eligible but outside the deterministic 40-record starter-pack limit
9c66c1c7-58ab-5cb6-b259-5e2dd1223962,Reticulated Moray,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
9c7b6ff3-de3e-547c-a046-ca834105abc0,Diana's Hogfish,identity confidence is below the starter-pack threshold
9c8fe317-aafb-52c3-9dbb-350a74ef8a5e,Redbreasted Wormfish,eligible but outside the deterministic 40-record starter-pack limit
9cbaa455-aa58-53ad-a663-6ed0baaafa56,South Seas Devil Damsel,eligible but outside the deterministic 40-record starter-pack limit
9cd9549c-6efc-5d91-a63f-f5277fca3518,Indian Sailfin Tang,account transcription confidence is not high; identification traits are not high-confidence transcriptions
9ce9fe05-f68a-590e-8726-dce87e9af7c4,Spotted Eagle Ray,eligible but outside the deterministic 40-record starter-pack limit
9d056ce9-4429-5731-baec-f8ffc239e6a5,Violet Squirrelfish,identity confidence is below the starter-pack threshold
9d6d82f7-beab-52e7-bf23-a0115cf267f6,Pale Tilefish,identity confidence is below the starter-pack threshold
9dc3dbc6-3d01-54eb-b725-88ea643b6e33,Midget Wormfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
