workbook_row,creature_id,common_name,scientific_name_printed,outcome,reasons,workbook_human_review_required,source_id,source_book_page,source_pdf_page,source_tile,identity_confidence,identity_confidence_score,text_transcription_confidence,source_title_common_ocr,source_title_scientific_ocr,identification_evidence
1035,ad40ee20-896a-59e1-afe1-01c4f8bc799a,Eightspine Cardinalfish,Neamia octospina,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-2D3B874F,264,265,br,high,100,medium,,,"ID: Whitish to pinkish or beige, translucent: 3 short brown bands radiating from rear eye. Solitary and cryptic. Hide deep inside crevices of sheltered reefs in 3-5 m."
1036,f6f60a43-e7d2-5ced-ba08-e87d9471c97b,Tawny Nurse Shark,Nebrius ferrugineus,included,,True,SRC-68D1954D,452,453,mr,high,100,high,,,"ID: Shades of gray to brown without markings; pair of short nasal barbels, smallish mouth weil in front of eyes, close-set dorsal fins of nearly same height. Solitary or small groups. Often rest on bottom of lagoon and seaward reefs in 1-70 m."
1037,e635827d-193f-5e38-9b20-f4eb8731b952,Sicklefin Lemon Sergeant,Negaprion acutidens,included,,True,SRC-54DBFDEA,454,455,bl,high,100,high,,,"ID: Pale yellow-brown with pale underside without distinctive markings; short snout, pair of widely spaced dorsal fins of nearly equal height. Solitary and considered dangerous. On or near bottom of bays, estuaries and offshore reefs in 1-30 m."
1038,90e86aa6-9735-5aac-b5bf-e5b5a8f19d99,Decorated Dartfish,Nemateleotris decora,pending_review,identity confidence is below the inclusion threshold; account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-63005B32,282,283,mr,low,,low,,,1D: Pale blue-gmay with: cri ge qibanpeevion fan-shaped: or in pals thet share burtows. Sand and tubble slopes in 36-60 m.
1039,52f9a030-c0e0-5751-a342-291e746a3457,Helfrich's Dartfish,Nemateleotris helfrichi,pending_review,identity confidence is below the inclusion threshold; account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-CB3A8F8F,282,283,tr,high,94.6,medium,,,"ID: Yellow head and lavender body, yellowish rear dorsal anal and tail fins: violet stripe'on top of head, black ventral fin tips, long whitish and red 1st dorsal fin. Solitary or in pairs. Steep outer reef slopes in 25-70 m."
1040,7a662be3-854f-5819-8d32-cb8b1f19a00b,Fire Dartfish,Nemateleotris magnifica,included,,True,SRC-E19DD980,282,283,ml,high,100,high,,,"ID: Yellow head, white front body gradating to reddish brown rear body, dark brown tail: very long ist dorsal fin. Solitary or in pairs. Hover above burrows on patches of sand and rubble on outer reef slopes in 6-60 m."
1041,7ddbbcf4-6afd-525c-b28c-cebacdbdcb88,Flame Hawkfish,Neocirrhitus armatus,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-85D88F8A,168,169,mr,high,100,medium,,,"ID: Brilliant red; broad zone of black on back, also black ring around eye. Solitary and wary, Perch among branches of Pocillopora and Stylophora branching corals. Clear seaward reefs in 1-10 m."
1042,5279b463-fe66-5d75-b0a8-a101a6b5c402,Ocellated Damsel,Neoglyphidodon bonang,pending_review,account transcription confidence is not high,True,SRC-A70201CD,68,69,br,high,100,medium,,,"1 Tak brown: blue cosiated spk on rd donsal fn base andl a second below last dowel rays; latge adults scinetimes: po ‘Among rocks and coris of shoreline reefs, phase conditions to 20.n. Inte dates Pape Lath nc Amen as wma,"
1043,e2623911-dcb7-585f-80b4-d914d2db0752,Carlson's Damsel,Neoglyphidodon carlsoni,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-5D766FC7,68,69,bl,high,100,medium,,,"ID: Head and body charcoal gray with black scale outlines. Jovesles - Similar, but with thin blue streak along back. Solitary. Near entrances of caves and ledges: difficult to detect among shadows. Fringing reefs and lee side of platform reefs in 1-5 m."
1044,32b4d3dd-8e04-5e64-b6cd-65a76c60bb73,Cross's Damsel,Neoglyphidodon crossi,pending_review,account transcription confidence is not high; no identification description,True,SRC-BE6DDE99,68,69,tl,high,100,medium,,,
1045,c81bb963-962f-5185-a457-54e55c6ddc14,Black Damsel,Neoglyphidodon melas,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-4B0EEA8B,69,70,tl,high,100,medium,,,"ID: Jet black; no distinctive markings. Similar Javanese Damsel [next] has pater coloration. Solitary. Shoreline reefs lagoons and outer slopes, usually in areas with abundant soft corals to 12 m."
1046,90e24479-7b97-533d-a96e-dffdec8c979f,Yellowtail Damsel,Neoglyphidodon nigroris,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-1B364205,68,69,ml,high,100,medium,,,"ID: Brown gradating to yellow on rear body, tail and adjacent fins; dark bar on gill cover, black spot on upper pectoral fin base. Solitary or form loose groups. Passes and on outer reef slopes in 2-23 m."
1047,66088e58-406c-5ce2-aa41-45dd1983b74d,Javanese Damsel,Neoglyphidodon oxyodon,pending_review,account transcription confidence is not high,True,SRC-D8D9370F,69,70,ml,high,100,medium,,,"to dom (Sin) Damselfishes - Pomacentrides: BD: Gray wih black (nrevicrs] scale cuttings end blackish fae. Siar ‘Binckt Dame! hex clarioer coloration, Solitary OF cheatin vos ing ad ot es tooge gross."
1048,295429c9-6ff9-57c3-af1b-be62a56fe31f,Multispine Damsel,Neoglyphidodon polyacanthus,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-F74D52C8,69,70,bl,high,100,medium,,,ID: Adult gray-brown with yellowish pectoral fins; sub-adult (pictured) blue with dark scale outlines: yellow belly. Solitary or form groups. Coral and rocky reefs in 2-30 m.
1049,2caffa55-4897-565d-aa7f-32f950102213,Barhead Damsel,Neoglyphidodon thoracotaeniatus,pending_review,account transcription confidence is not high,True,SRC-295982C1,70,71,tl,high,100,medium,,,"ID: Eostern Vesiotion - Blue-gray; three brown bars on head with white between, dark spot on upper pectoral fin base. Solitary or form loose groups. Sheitered reef slopes and deeper lagoons in 15-45 m. | ‘TD: tqstore Vertetien - Bloo-gray; three brown bars.on head with ‘white betwoen, derk epot on upper pectaral fin bese. Solitary ‘or form loose groupe. Sheltered reef siopea anddeeperkigoons in 15- tea"
1050,0fcaba8c-1b80-557a-bf12-65e2a3d4e75c,Diamond-scale Mullet,Neomyxus leuciscus,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-AF85480D,133,134,br,high,100,medium,,,"TD: Silvery with yellow. arcane on verwendet dave of pectoral 010 fie. Fee achools. Lagoons and around: Socios pen Miconedi, eral ine fe nd Preach Polynesia. 133"
1051,668d8600-7af2-5431-9702-2ce6cac594d7,Clearfin Squirrelfish,Neoniphon argenteus,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-F53DA899,241,242,br,high,100,medium,,,"ID: Silvery with thin dark red to blackish stripes; translucent spiny dorsal fin, Solitary; commonly among branches of large staghom corals. Coral-rich areas of reef flats, lagoons and sheltered seaward reefs to 20 m."
1052,052a5c62-b961-5a60-a49d-dc6d1c79a463,Gold-lined Squirrelfish,Neoniphon aurolineatus,pending_review,identity confidence is below the inclusion threshold; account transcription confidence is not high; no identification description,True,SRC-347DA890,241,242,,low,,low,,,
1053,2ec4adc8-2ea0-53f1-870b-9e01d58bd8ad,Blackfin Squirrelfish,Neoniphon opercularis,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-7B824784,241,242,mr,high,100,medium,,,ID: Silvery with dark red to blackish scale spots; black spiny dorsal fin with white tips and white marks along base. Solitary or form small groups. Often within branches of staghor corals in3-25m.
1054,9ae1dc66-105e-5d1b-b462-cc7999484b93,Spotfin Squirrelfish,Neoniphon sammara,included,,True,SRC-6A1A6475,241,242,bl,high,100,high,,,"ID: Silvery with thin dark red to blackish stripes; reddish spiny dorsal fin with large black spot at front, white spine tips and white spots along base. Solitary. Most common among staghom coral patches in 3-40 m."
1055,b3ce7084-ac80-50c8-b0c1-1025945530db,Sweetwater Demoiselle,Neopomacentrus aquadulcis,included,,True,SRC-F7079C96,89,90,tl,high,100,high,,,"ID: Charcoal-gray; fins (except pectorals) have fine blue margins, pectoral fin base dark: broadly rounded tail lobes. Nuptial males display white margin on tail lobes. Form small groups. Tidal reaches of freshwater streams to 2 m."
1056,4ed5bf71-3c34-5e89-8be5-09bfbb08fc01,Yellowtail Demoiselle,Neopomacentrus azysron,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-9BFC3AB6,87,88,br,high,100,medium,,,"ID: Blue-gray with yellow rear dorsal and tail fins; dark ""ear"" Bpot, black spot on upper pectoral fin base. Form schools. Deeper surge channels or near ledges to 12 m."
1057,4656d283-7e54-5e38-b29d-a8e3d3cf1cae,Chinese Demoiselle,Neopomacentrus bankieri,pending_review,identity confidence is below the inclusion threshold; account transcription confidence is not high,True,SRC-255BCEE6,87,88,bl,low,,low,,,"Oe D: are pris yer pelion pas pase cox veal ana tal fas; gl Diack spt 1D: ‘Form schools. Coral and rock © outcroppings or debris on sand and eit hottoms in 3-120. ‘Asian Pocttics South China, Java Seas and Great Barrier Reef."
1058,6de2af00-8cfb-5f30-9636-c8e771d1d1ae,Regal Demoiselle,Neopomacentrus cyanomos,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-B8F37A7E,88,89,ml,high,100,medium,,,"ID: Dark brown, rear dorsal fin yellow with yellow or white spot at base, rear tail yellowish: biack “ear” spot. Form groups. More common on sheltered inshore reefs, but also found on outer reefs in 5-18 m. Indo- West Asian: Red Sea and E. Africa to Vanuatu. - S.W. Japan to Australia."
1059,7cd9818f-540b-59de-ae59-45c0527414e3,Brown Demoiselle,Neopomacentrus filamentosus,included,,True,SRC-C2D70F88,88,89,br,high,100,high,,,"ID: Gray-brown, rear dorsal and tail fins abruptly clear narrow blue margin on most fins. Soft bottoms of lagoons and inshore reefs also around coral and rock outcroppings or wreckage in 5-12 m."
1060,5ede4248-968a-506a-be19-71a06b8ce2a2,Coral Demoiselle,Neopomacentrus nemurus,included,,True,SRC-C841CC24,88,89,tl,high,100,high,,,"ID: Blue-gray with yellow rear dorsal, anaj and tail fins; small dark “ear” spot, and ancther on upper pectoral fin base, blue dot on each scale of tail base. Silty inshore reefs and lagoons to10m."
1061,2e8858e2-a90b-5fd3-a8a1-17bf6bb1dcff,Freshwater Demoiselle,Neopomacentrus taeniurus,included,,True,SRC-B1064D8B,88,89,bl,high,100,high,,,"ID: Brown with dark scale margins and yellow tail with dark borders; yellow edge on rear edge of dorsal and anal fins. Form small groups. Mangroves, lower reaches of freshwater streams and bays with freshwater discharge to 3 m."
1062,6c289ff8-f107-563b-b056-b44e1270720c,Violet Demoiselle,Neopomacentrus violascens,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-839423D2,88,89,tr,high,100,medium,,,"ID: Brown with yellow tail and rear dorsal fin; large black “ear” spot, and another at base of pectoral fin. Inshore reefs on soft bottoms around coral or rock outcroppings, wharf pilings and wreckage in 5-25 m."
1063,3502e998-2681-5b02-8214-9bf025e7aeb2,Seagrass Razorfish,Novaculichthys macrolepidotus,pending_review,account transcription confidence is not high,True,SRC-876994FD,231,232,bl,high,100,medium,,,"D:?- with dark band and Knes radiating from ore orreed ek ees seth dark midaterel pote etipe, nual just hefoe tal bean, Simi, ‘aggregations in seagrass and weed bods. Lagoons and coastal areas to 5 mi."
1064,4f15d2ed-a9fb-596b-affb-7ae45d241d2a,Rockmover Wormfish,Novaculichthys taeniourus,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-EB75730D,231,232,ml,high,100,medium,,,"ID: TP/IP - Pate gray head, dark brown to black body with pale spot on each scale: white bar on tail base, may display lines radiating from eye. Solitary; tum over rocks in search of prey. Rubble bottoms next to reefs to 20 m."
1065,987b3653-d83f-54a0-afcf-0b48c75c635e,Redtooth Triggerfish,Odonus niger,included,,True,SRC-8AA8CA6B,408,409,br,high,100,high,,,"ID: Pale blue head, dark biue to purplish body; 2 blue lines extend from eye toward mouth; lunate tail with long lobes in adult. Form plankton-feeding aggregations above reef, retreat to teef recesses when threatened. Outer reefs slopes in 5-40 m."
1066,6955293d-9218-5b04-aa20-316c7f670235,West Australian Cuskeel,Ogilbia sp,pending_review,identity confidence is below the inclusion threshold; account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-5D11E244,279,280,bl,low,,low,,,‘TD: Reddish orange; bulbous head; dong doses] ene coat Doop inaide orovioes ars caves f coestl Tote 19. 2m.
1067,aaf75f29-c3b5-51a2-b2c3-cf2098800135,Multicolored Dottyback,Ogilbyina novaehollandiae,included,,True,SRC-B20CB97B,272,273,tl,high,100,high,,,"ID: Mole - Red head with olive body gradating to gray; blue lines below eye, and thin blue margin on fins. Solitary or in pairs, Lurk near protective holes lagoon and seaward reefs in §-20 im. | 1D: Miele - Rod head with olive body qradating to gray: bine Roe inee medina tee Satay ota ee pairs. Lurk near protective holes lagoon and seaward reefs in§20m."
